.			directory	101	root	2018-07-30 13:14:34.450199911 -0500	6
./GDC_import			directory	39	mwyczalk_test	2018-05-06 17:23:03.614144101 -0500	4
./GDC_import/import.config			directory	4096	mwyczalk_test	2018-10-05 17:51:30.529271051 -0500	13
./GDC_import/import.config/CPTAC3.b4.b			directory	168	mwyczalk_test	2018-07-11 16:04:31.692769463 -0500	3
./GDC_import/import.config/CPTAC3.b4.b	CPTAC3.b4.SR.dat	.dat	regular file	67842	mwyczalk_test	2018-05-06 17:22:24.510740693 -0500	1
./GDC_import/import.config/CPTAC3.b4.b	WXS.batch.dat	.dat	regular file	13970	mwyczalk_test	2018-05-06 17:22:44.442946323 -0500	1
./GDC_import/import.config/CPTAC3.b4.b	WGS.batch.dat	.dat	regular file	12032	mwyczalk_test	2018-05-06 17:22:45.373955928 -0500	1
./GDC_import/import.config/CPTAC3.b4.b	RNA-Seq.batch.dat	.dat	regular file	20722	mwyczalk_test	2018-05-06 17:22:46.624968834 -0500	1
./GDC_import/import.config/CPTAC3.b4.b/token			directory	32	mwyczalk_test	2018-05-06 17:22:54.164046610 -0500	2
./GDC_import/import.config/CPTAC3.b4.b/token	gdc-user-token.txt	.txt	regular file	1088	mwyczalk_test	2018-05-07 16:29:45.194563936 -0500	1
./GDC_import/import.config/CPTAC3.b4.b	CPTAC3.b4.b.BamMap.dat	.dat	regular file	20544	mwyczalk_test	2018-05-10 12:13:44.622328992 -0500	1
./GDC_import/import.config/CPTAC3.b4.b/CPTAC3.b4.BamMap.dat			symbolic link	22	mwyczalk_test	2018-07-11 16:04:31.692769463 -0500	1
./GDC_import/import.config/CPTAC3.b2.LUAD			directory	189	mwyczalk_test	2018-07-11 15:55:43.513320020 -0500	3
./GDC_import/import.config/CPTAC3.b2.LUAD	LUAD.b2.SR.dat	.dat	regular file	29111	mwyczalk_test	2018-05-17 17:34:58.239211823 -0500	1
./GDC_import/import.config/CPTAC3.b2.LUAD	WGS.batch.dat	.dat	regular file	4092	mwyczalk_test	2018-05-17 17:35:11.147347316 -0500	1
./GDC_import/import.config/CPTAC3.b2.LUAD/token			directory	40	mwyczalk_test	2018-05-17 17:35:57.713918984 -0500	2
./GDC_import/import.config/CPTAC3.b2.LUAD/token	gdc-user-token.txt	.txt	regular file	1088	mwyczalk_test	2018-05-17 17:35:57.718919051 -0500	1
./GDC_import/import.config/CPTAC3.b2.LUAD	CPTAC3.b2.LUAD.BamMap.WGS.dat	.dat	regular file	7043	mwyczalk_test	2018-05-21 10:55:26.442711802 -0500	1
./GDC_import/import.config/CPTAC3.b2.LUAD/CPTAC3.LUAD.b2.BamMap.dat			symbolic link	29	mwyczalk_test	2018-07-11 15:47:46.131349655 -0500	1
./GDC_import/import.config/CPTAC3.b2.LUAD/CPTAC3.LUAD.b2.SR.dat			symbolic link	14	mwyczalk_test	2018-07-11 15:52:05.118589772 -0500	1
./GDC_import/import.config/CPTAC3.d3			directory	166	mwyczalk_test	2018-07-25 15:54:00.881408539 -0500	3
./GDC_import/import.config/CPTAC3.d3/token			directory	40	mwyczalk_test	2018-07-05 13:50:11.746635034 -0500	2
./GDC_import/import.config/CPTAC3.d3/token	gdc-user-token.txt	.txt	regular file	1088	mwyczalk_test	2018-07-09 22:02:26.959842492 -0500	1
./GDC_import/import.config/CPTAC3.d3	CPTAC3.d3.SR.dat	.dat	regular file	4537	mwyczalk_test	2018-07-09 22:01:47.144357315 -0500	1
./GDC_import/import.config/CPTAC3.d3	WXS.batch.dat	.dat	regular file	889	mwyczalk_test	2018-07-09 22:01:50.349396370 -0500	1
./GDC_import/import.config/CPTAC3.d3	WGS.batch.dat	.dat	regular file	896	mwyczalk_test	2018-07-09 22:01:50.422397260 -0500	1
./GDC_import/import.config/CPTAC3.d3	RNA-Seq.batch.dat	.dat	regular file	1318	mwyczalk_test	2018-07-09 22:01:50.511398345 -0500	1
./GDC_import/import.config/CPTAC3.d3	CPTAC3.d3.BamMap.dat	.dat	regular file	5200	mwyczalk_test	2018-07-10 12:15:31.902276087 -0500	1
./GDC_import/import.config/CPTAC3.CCRC.b5			directory	176	mwyczalk_test	2018-07-10 12:16:17.343781714 -0500	3
./GDC_import/import.config/CPTAC3.CCRC.b5	CPTAC3.CCRC.b5.SR.dat	.dat	regular file	37064	mwyczalk_test	2018-07-05 13:57:48.967271459 -0500	1
./GDC_import/import.config/CPTAC3.CCRC.b5	WXS.batch.dat	.dat	regular file	7620	mwyczalk_test	2018-09-03 11:31:35.962961373 -0500	1
./GDC_import/import.config/CPTAC3.CCRC.b5	WGS.batch.dat	.dat	regular file	7680	mwyczalk_test	2018-09-03 11:31:36.463966574 -0500	1
./GDC_import/import.config/CPTAC3.CCRC.b5	RNA-Seq.batch.dat	.dat	regular file	10204	mwyczalk_test	2018-09-03 11:31:37.014972294 -0500	1
./GDC_import/import.config/CPTAC3.CCRC.b5/token			directory	40	mwyczalk_test	2018-07-05 13:58:44.419955057 -0500	2
./GDC_import/import.config/CPTAC3.CCRC.b5/token	gdc-user-token.txt	.txt	regular file	1088	mwyczalk_test	2018-07-05 14:00:45.634449339 -0500	1
./GDC_import/import.config/CPTAC3.CCRC.b5	CPTAC3.CCRC.b5.BamMap.dat	.dat	regular file	42197	mwyczalk_test	2018-07-10 12:16:17.318781435 -0500	1
./GDC_import/import.config/CPTAC3.LUAD.b3			directory	176	mwyczalk_test	2018-09-03 10:57:23.045667198 -0500	3
./GDC_import/import.config/CPTAC3.LUAD.b3	CPTAC3.LUAD.b3.SR.dat	.dat	regular file	35008	mwyczalk_test	2018-07-06 13:04:42.035419309 -0500	1
./GDC_import/import.config/CPTAC3.LUAD.b3	WXS.batch.dat	.dat	regular file	5961	mwyczalk_test	2018-07-06 13:04:44.504445773 -0500	1
./GDC_import/import.config/CPTAC3.LUAD.b3	WGS.batch.dat	.dat	regular file	6648	mwyczalk_test	2018-07-06 13:04:45.003451122 -0500	1
./GDC_import/import.config/CPTAC3.LUAD.b3	RNA-Seq.batch.dat	.dat	regular file	11172	mwyczalk_test	2018-07-06 13:04:45.677458346 -0500	1
./GDC_import/import.config/CPTAC3.LUAD.b3/token			directory	40	mwyczalk_test	2018-07-06 13:06:48.685776826 -0500	2
./GDC_import/import.config/CPTAC3.LUAD.b3/token	gdc-user-token.txt	.txt	regular file	1088	mwyczalk_test	2018-07-09 15:57:55.370959350 -0500	1
./GDC_import/import.config/CPTAC3.LUAD.b3	CPTAC3.LUAD.b3.BamMap.dat	.dat	regular file	39293	mwyczalk_test	2018-07-10 12:16:08.295680709 -0500	1
./GDC_import/import.config/CPTAC3.LUAD.b2			symbolic link	14	mwyczalk_test	2018-07-11 15:46:38.292485556 -0500	1
./GDC_import/import.config/CPTAC3.b4			symbolic link	12	mwyczalk_test	2018-07-11 16:04:18.007602793 -0500	1
./GDC_import/import.config/CPTAC3.hg38.b1			directory	270	mwyczalk_test	2018-10-04 13:50:56.151582643 -0500	3
./GDC_import/import.config/CPTAC3.hg38.b1/CPTAC3.hg38.b1.SR.dat			symbolic link	22	mwyczalk_test	2018-08-14 18:16:11.642175415 -0500	1
./GDC_import/import.config/CPTAC3.hg38.b1	WXS.batch.dat	.dat	regular file	103352	mwyczalk_test	2018-08-14 18:22:43.275115188 -0500	1
./GDC_import/import.config/CPTAC3.hg38.b1	WGS.batch.dat	.dat	regular file	103352	mwyczalk_test	2018-08-14 18:23:02.868362527 -0500	1
./GDC_import/import.config/CPTAC3.hg38.b1/RNA-Seq.batch.dat			regular empty file	0	mwyczalk_test	2018-08-14 18:23:02.870362552 -0500	1
